crop,microzone,soil_type,season,nitrogen,phosphorus,potassium,ph,organic_carbon,temperature_avg,temperature_min,temperature_max,humidity_avg,rainfall,rainfall_probability,forecast_rainfall,historical_seasonal_rainfall,wind_speed
sorghum,well_irrigated,deep_black_vertisol,rabi,63.4,25.1,31.3,8.2,0.45,17.16,9.97,24.97,58.78,405.82,28.5,39.3,427.4,9.5
sorghum,well_irrigated,shallow_murrum,kharif,60.9,37.1,29.0,8.07,0.31,20.69,12.53,28.9,56.48,320.85,23.1,21.2,293.0,10.5
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,71.5,20.5,40.4,7.41,0.46,20.38,12.94,28.17,45.27,301.59,21.8,26.3,303.5,8.7
sorghum,well_irrigated,deep_black_vertisol,kharif,46.2,23.5,35.2,7.58,0.36,16.3,8.41,24.54,58.91,305.51,25.7,23.1,299.7,17.0
sorghum,well_irrigated,shallow_murrum,kharif,63.2,40.9,40.8,8.36,0.47,18.49,13.41,25.41,50.41,328.05,25.8,28.5,354.1,9.2
sorghum,rainfed_scarcity,deep_black_vertisol,rabi,72.8,35.4,44.6,8.04,0.52,27.35,18.63,33.88,37.36,314.37,25.8,30.5,287.1,8.6
sorghum,well_irrigated,shallow_murrum,rabi,75.2,31.6,38.6,8.02,0.5,21.18,13.04,28.03,63.23,377.27,20.2,38.8,413.7,12.6
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,45.9,20.3,42.0,7.45,0.48,26.46,21.07,33.21,63.87,446.83,36.1,30.3,499.4,12.9
sorghum,well_irrigated,deep_black_vertisol,rabi,50.5,40.3,23.3,7.63,0.41,22.21,14.15,28.99,58.7,403.67,32.3,21.2,396.0,9.1
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,63.8,31.7,27.3,7.68,0.43,17.93,11.56,24.22,52.61,293.34,29.6,28.2,275.0,16.3
sorghum,rainfed_scarcity,medium_clay_loam,kharif,66.2,22.2,44.0,8.12,0.5,24.45,17.09,31.25,60.75,471.37,38.1,54.0,483.2,13.0
sorghum,well_irrigated,deep_black_vertisol,kharif,74.1,41.3,30.6,7.47,0.3,22.28,15.9,31.27,58.17,432.26,31.1,23.0,464.1,17.6
sorghum,rainfed_scarcity,medium_clay_loam,kharif,67.1,42.7,30.5,8.18,0.37,24.38,19.37,32.86,35.91,422.55,34.5,25.9,422.2,8.5
sorghum,well_irrigated,shallow_murrum,kharif,60.8,20.6,36.0,7.81,0.37,18.48,10.87,25.15,40.39,417.82,34.0,20.6,442.2,13.7
sorghum,rainfed_scarcity,shallow_murrum,rabi,76.9,38.5,24.9,8.24,0.35,24.91,17.17,32.95,50.98,407.75,34.9,19.6,384.4,17.5
sorghum,well_irrigated,deep_black_vertisol,rabi,45.5,25.5,27.0,7.84,0.34,26.48,18.66,31.82,54.5,410.73,34.5,19.4,412.4,17.6
sorghum,well_irrigated,shallow_murrum,kharif,49.7,31.7,43.5,7.59,0.54,27.93,20.71,33.61,44.48,364.9,30.5,22.8,416.6,11.1
sorghum,rainfed_scarcity,deep_black_vertisol,rabi,72.5,22.9,29.0,8.37,0.53,26.61,19.8,35.04,36.45,309.7,16.3,21.2,278.4,12.1
sorghum,well_irrigated,deep_black_vertisol,kharif,50.5,30.7,33.4,7.42,0.41,25.38,17.66,32.92,62.29,283.61,20.8,29.2,287.1,13.6
sorghum,well_irrigated,shallow_murrum,rabi,55.0,43.9,38.4,8.06,0.5,17.53,9.09,24.91,45.06,443.17,31.0,23.6,508.7,16.0
sorghum,rainfed_scarcity,medium_clay_loam,kharif,65.8,39.3,40.7,7.57,0.52,23.87,15.35,30.81,51.26,463.81,34.0,35.2,432.4,17.0
sorghum,rainfed_scarcity,medium_clay_loam,kharif,51.1,25.0,27.0,8.4,0.37,19.95,12.31,26.12,41.47,311.73,21.9,31.8,339.6,11.1
sorghum,rainfed_scarcity,deep_black_vertisol,rabi,74.7,20.2,30.1,8.31,0.49,22.51,15.4,28.91,50.62,411.08,32.0,39.9,455.6,12.2
sorghum,well_irrigated,shallow_murrum,kharif,59.3,37.2,26.2,8.04,0.52,21.02,12.37,29.99,38.18,326.61,29.3,13.6,336.8,17.5
sorghum,rainfed_scarcity,medium_clay_loam,rabi,54.9,37.2,36.9,7.62,0.31,20.91,14.75,29.15,59.01,371.4,27.9,32.8,407.9,14.1
sorghum,well_irrigated,shallow_murrum,rabi,64.1,33.8,32.4,7.71,0.53,23.06,16.43,30.67,58.04,472.15,34.8,37.0,528.4,13.0
sorghum,well_irrigated,medium_clay_loam,kharif,75.8,30.8,30.3,7.44,0.42,22.65,15.41,30.48,40.32,330.44,20.9,38.3,294.4,16.1
sorghum,rainfed_scarcity,medium_clay_loam,kharif,46.2,24.3,32.5,7.99,0.34,20.79,12.17,29.78,64.62,456.33,31.1,41.9,430.2,11.9
sorghum,well_irrigated,shallow_murrum,rabi,60.0,36.5,26.6,7.41,0.43,23.27,14.42,30.63,49.14,394.68,36.5,41.9,373.7,17.3
sorghum,rainfed_scarcity,medium_clay_loam,rabi,71.2,42.6,41.6,8.07,0.35,23.65,16.63,31.52,59.99,428.54,33.9,45.4,452.0,16.5
sorghum,rainfed_scarcity,shallow_murrum,kharif,78.0,40.8,35.6,8.07,0.35,23.89,17.19,29.5,59.19,382.05,27.6,23.9,379.8,17.8
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,48.1,34.8,35.0,7.82,0.41,16.65,9.58,23.67,39.49,300.77,23.5,16.8,278.3,9.2
sorghum,well_irrigated,deep_black_vertisol,kharif,57.6,25.3,29.6,8.14,0.4,24.84,19.39,33.06,42.6,329.79,21.4,15.0,282.9,13.9
sorghum,well_irrigated,shallow_murrum,rabi,51.0,26.4,26.6,7.96,0.4,27.37,21.87,36.27,41.92,434.57,36.9,37.1,430.9,11.4
sorghum,well_irrigated,deep_black_vertisol,rabi,51.5,22.8,28.5,8.36,0.43,23.53,17.11,29.82,35.69,380.07,23.4,20.0,410.2,12.8
sorghum,well_irrigated,medium_clay_loam,kharif,61.8,44.8,37.2,8.24,0.4,25.21,20.05,30.71,41.09,360.39,32.2,34.9,369.7,16.5
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,53.3,35.7,27.5,8.37,0.48,17.64,10.97,24.18,51.03,448.39,28.5,20.1,469.3,13.8
sorghum,well_irrigated,medium_clay_loam,kharif,78.0,21.0,32.6,7.98,0.53,16.59,9.3,25.0,42.26,455.26,35.1,42.1,446.9,8.2
sorghum,well_irrigated,shallow_murrum,rabi,63.4,32.4,23.6,8.32,0.41,27.93,21.25,35.37,38.14,370.85,28.3,39.6,402.4,10.4
sorghum,well_irrigated,deep_black_vertisol,kharif,69.3,30.4,34.1,8.05,0.39,27.01,21.47,34.69,35.13,464.93,33.8,32.5,425.1,9.1
sorghum,rainfed_scarcity,medium_clay_loam,rabi,77.8,42.9,33.7,7.76,0.3,16.73,10.02,23.33,40.54,359.1,24.2,38.7,337.4,9.7
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,56.3,34.5,21.9,8.34,0.39,26.95,18.83,34.97,53.2,405.36,33.9,48.2,433.6,14.4
sorghum,well_irrigated,medium_clay_loam,kharif,73.2,20.5,40.8,7.54,0.54,23.25,15.31,28.69,60.86,447.84,41.9,35.9,477.6,14.5
sorghum,rainfed_scarcity,medium_clay_loam,kharif,50.7,23.1,44.5,7.79,0.36,18.06,10.39,25.49,54.31,297.6,16.0,22.9,287.8,16.9
sorghum,well_irrigated,medium_clay_loam,rabi,73.4,26.7,25.4,8.23,0.55,22.68,16.57,29.28,40.1,432.38,28.7,47.6,371.0,15.7
sorghum,rainfed_scarcity,medium_clay_loam,kharif,56.9,39.6,24.8,8.04,0.46,27.45,19.35,35.66,50.95,317.36,31.5,28.1,307.3,12.3
sorghum,well_irrigated,shallow_murrum,rabi,64.4,28.2,38.0,8.04,0.38,25.06,17.46,32.61,51.6,282.28,23.3,19.8,319.8,15.0
sorghum,rainfed_scarcity,shallow_murrum,kharif,61.1,36.1,37.0,7.96,0.46,17.16,8.35,25.32,46.22,392.56,32.8,33.3,396.3,8.5
sorghum,well_irrigated,shallow_murrum,rabi,62.4,34.5,27.2,7.77,0.32,16.63,10.61,21.92,38.11,442.59,35.0,41.0,412.4,8.4
sorghum,well_irrigated,deep_black_vertisol,rabi,63.7,22.5,41.8,7.91,0.5,20.42,14.92,25.58,43.45,328.85,24.7,23.5,336.5,13.6
sorghum,rainfed_scarcity,medium_clay_loam,kharif,79.5,23.5,30.7,7.82,0.4,23.97,17.01,31.04,47.97,478.34,34.2,30.9,422.6,17.3
sorghum,well_irrigated,deep_black_vertisol,kharif,55.2,28.9,43.5,8.11,0.37,22.97,14.2,31.22,57.25,427.4,29.8,48.9,410.0,9.8
sorghum,well_irrigated,shallow_murrum,rabi,71.3,30.6,32.9,7.77,0.49,25.41,17.36,33.3,41.14,347.59,29.3,23.1,374.2,12.7
sorghum,rainfed_scarcity,shallow_murrum,kharif,66.9,41.4,40.1,7.44,0.39,16.42,11.01,23.82,61.21,303.96,29.0,24.9,272.8,12.5
sorghum,well_irrigated,deep_black_vertisol,rabi,49.7,27.3,23.6,8.21,0.36,24.61,15.84,31.72,51.2,372.21,28.4,29.1,383.7,11.3
sorghum,rainfed_scarcity,deep_black_vertisol,rabi,75.2,42.2,31.7,8.06,0.52,20.72,11.87,27.38,53.03,421.96,34.9,34.5,392.7,17.5
sorghum,well_irrigated,shallow_murrum,kharif,72.9,31.9,39.8,7.76,0.53,22.41,15.02,27.53,40.11,406.59,27.1,32.8,353.3,12.2
sorghum,well_irrigated,deep_black_vertisol,kharif,64.0,32.4,23.4,7.9,0.34,17.51,8.78,24.93,54.78,360.36,32.1,25.0,410.1,17.1
sorghum,well_irrigated,shallow_murrum,rabi,63.7,28.7,23.3,7.67,0.41,16.36,8.28,23.85,53.04,389.21,31.8,44.7,331.8,13.9
sorghum,rainfed_scarcity,shallow_murrum,rabi,59.3,22.8,36.9,8.1,0.48,24.74,19.74,33.56,59.43,460.8,37.4,53.3,452.9,8.2
sorghum,well_irrigated,medium_clay_loam,kharif,77.6,21.9,32.5,8.09,0.5,23.0,14.36,31.76,36.93,360.47,34.3,23.9,364.5,8.2
sorghum,well_irrigated,medium_clay_loam,rabi,49.5,22.3,34.7,7.93,0.37,26.79,18.08,33.4,61.71,356.79,22.5,40.8,351.9,15.4
sorghum,well_irrigated,deep_black_vertisol,kharif,50.4,35.6,28.5,7.53,0.4,16.18,7.81,23.23,39.17,327.4,24.3,18.0,304.7,12.5
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,46.5,35.8,26.2,7.7,0.49,19.93,13.96,25.6,58.25,305.94,30.9,27.7,334.5,12.5
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,64.8,43.9,28.0,7.62,0.47,25.1,19.2,30.41,59.32,475.3,35.9,29.6,546.1,14.4
sorghum,rainfed_scarcity,medium_clay_loam,kharif,73.9,40.4,43.4,8.24,0.46,23.31,16.44,30.82,58.86,473.81,29.3,44.3,492.3,12.7
sorghum,well_irrigated,deep_black_vertisol,kharif,78.0,22.5,26.6,7.9,0.51,22.06,14.07,27.62,42.57,426.36,40.3,29.0,396.3,9.6
sorghum,well_irrigated,deep_black_vertisol,kharif,64.4,42.6,35.1,7.89,0.5,27.37,20.95,33.37,53.49,379.77,25.3,44.9,418.9,17.9
sorghum,well_irrigated,medium_clay_loam,kharif,73.3,37.4,39.1,7.84,0.48,20.64,14.79,28.17,64.28,342.12,25.4,32.1,346.4,12.6
sorghum,rainfed_scarcity,deep_black_vertisol,rabi,47.0,45.0,38.8,8.26,0.46,26.28,20.83,32.67,61.29,320.33,26.2,17.0,354.4,8.8
sorghum,well_irrigated,deep_black_vertisol,rabi,49.0,33.7,37.7,7.45,0.32,25.63,17.4,31.61,53.46,368.64,29.5,40.2,322.2,14.3
sorghum,well_irrigated,deep_black_vertisol,kharif,53.6,37.4,30.2,8.28,0.37,16.14,9.94,23.45,46.28,386.97,28.1,29.8,392.7,16.8
sorghum,well_irrigated,shallow_murrum,rabi,70.2,22.4,35.8,7.69,0.49,22.48,16.96,29.58,46.87,316.07,25.3,12.9,298.3,16.4
sorghum,well_irrigated,medium_clay_loam,rabi,53.1,33.4,25.0,7.91,0.34,24.05,16.04,29.49,49.03,294.17,22.9,23.9,331.6,14.0
sorghum,well_irrigated,deep_black_vertisol,rabi,58.1,44.6,20.8,8.4,0.46,22.7,17.47,28.8,62.74,350.85,19.5,42.1,325.9,14.6
sorghum,rainfed_scarcity,medium_clay_loam,kharif,50.2,31.4,29.6,8.11,0.32,27.67,22.61,35.07,51.88,306.94,24.1,19.2,301.2,9.5
sorghum,well_irrigated,shallow_murrum,kharif,54.0,29.5,41.8,8.06,0.39,24.2,19.13,32.15,49.61,442.64,34.0,50.5,497.0,17.5
sorghum,rainfed_scarcity,deep_black_vertisol,rabi,56.1,38.1,23.0,7.57,0.38,23.13,15.54,29.71,37.34,354.73,22.9,14.4,381.6,14.9
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,45.2,24.7,22.5,7.76,0.43,16.52,10.13,22.24,54.41,372.85,29.8,27.7,423.9,13.0
sorghum,well_irrigated,shallow_murrum,rabi,48.3,43.8,44.5,7.95,0.54,18.15,13.05,23.31,52.63,292.33,20.2,30.9,267.7,17.6
sorghum,well_irrigated,shallow_murrum,kharif,70.2,33.2,29.9,7.72,0.45,27.27,19.58,32.57,48.82,458.16,31.2,54.6,519.9,8.9
sorghum,well_irrigated,medium_clay_loam,rabi,50.4,25.7,25.6,7.42,0.45,24.05,16.64,29.33,37.08,322.08,22.1,14.0,311.8,10.9
sorghum,well_irrigated,medium_clay_loam,rabi,61.5,43.9,22.9,8.35,0.48,23.65,16.07,31.96,38.21,380.95,30.3,33.1,419.0,15.0
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,53.7,36.5,37.7,7.41,0.41,26.12,19.16,32.36,61.15,311.18,19.1,30.2,279.2,10.1
sorghum,well_irrigated,deep_black_vertisol,kharif,52.7,26.9,33.7,7.54,0.33,27.33,19.11,33.05,47.2,351.12,31.7,28.4,311.9,15.9
sorghum,well_irrigated,shallow_murrum,kharif,69.8,23.8,42.9,7.46,0.31,18.25,9.61,25.33,58.64,325.57,28.7,13.6,300.5,12.9
sorghum,well_irrigated,shallow_murrum,rabi,61.4,30.1,31.2,8.37,0.51,24.48,18.31,30.14,62.64,364.62,25.5,28.3,410.3,10.8
sorghum,rainfed_scarcity,deep_black_vertisol,rabi,73.1,30.7,25.8,8.39,0.54,26.12,18.37,32.3,62.4,335.11,25.9,34.9,364.4,16.0
sorghum,rainfed_scarcity,medium_clay_loam,kharif,48.3,32.7,24.1,7.82,0.51,27.85,21.57,34.97,50.34,470.88,38.3,45.2,530.5,12.8
sorghum,well_irrigated,shallow_murrum,rabi,51.8,36.0,40.4,7.96,0.36,19.15,13.99,25.37,57.34,289.5,25.6,22.1,306.7,10.2
sorghum,rainfed_scarcity,medium_clay_loam,rabi,59.8,30.6,23.5,7.91,0.45,21.72,15.42,29.6,37.24,462.89,37.5,54.2,457.7,8.2
sorghum,well_irrigated,deep_black_vertisol,kharif,58.4,40.9,44.2,7.84,0.4,26.16,19.45,33.37,41.93,428.7,34.4,24.5,456.4,13.3
sorghum,rainfed_scarcity,shallow_murrum,rabi,62.6,44.1,43.5,8.27,0.42,17.69,11.82,25.28,47.65,309.36,25.7,12.8,331.1,12.8
sorghum,well_irrigated,shallow_murrum,rabi,70.1,39.3,31.6,8.11,0.48,17.66,8.79,25.94,41.13,317.23,25.4,24.6,344.2,9.3
sorghum,rainfed_scarcity,medium_clay_loam,kharif,70.4,32.8,35.5,7.8,0.49,21.1,14.27,28.17,59.95,411.88,28.5,38.6,429.5,11.5
sorghum,rainfed_scarcity,shallow_murrum,rabi,67.7,28.5,39.5,7.98,0.55,18.97,13.65,24.25,54.2,467.85,38.6,46.1,447.6,8.0
sorghum,rainfed_scarcity,medium_clay_loam,kharif,71.4,26.7,31.9,8.22,0.37,18.22,10.5,25.36,50.43,331.35,29.9,24.1,292.2,8.3
sorghum,well_irrigated,shallow_murrum,rabi,69.3,43.4,33.6,8.17,0.32,18.53,11.53,23.61,42.59,383.48,29.2,32.9,432.5,8.1
sorghum,rainfed_scarcity,deep_black_vertisol,rabi,49.8,25.9,39.4,8.37,0.42,19.66,12.95,25.88,42.69,398.75,23.0,24.2,418.1,8.2
sorghum,well_irrigated,deep_black_vertisol,kharif,55.3,41.9,39.1,7.42,0.43,19.3,11.7,27.18,60.89,375.08,20.6,25.9,320.2,17.9
sorghum,rainfed_scarcity,shallow_murrum,rabi,66.1,42.9,21.3,7.56,0.5,20.3,14.83,29.29,58.62,361.75,32.7,34.2,393.2,16.2
sorghum,rainfed_scarcity,shallow_murrum,rabi,57.9,34.8,32.6,8.05,0.54,16.67,9.37,25.12,49.44,295.71,18.5,31.9,297.6,13.6
sorghum,well_irrigated,medium_clay_loam,rabi,69.3,20.1,30.7,7.6,0.53,18.1,11.95,25.16,42.9,321.97,22.3,15.2,279.3,14.0
sorghum,rainfed_scarcity,shallow_murrum,kharif,70.7,34.4,40.6,7.96,0.54,18.61,10.75,25.09,43.37,316.08,21.2,37.7,344.7,13.5
sorghum,well_irrigated,shallow_murrum,kharif,70.1,37.0,40.8,7.44,0.31,20.48,14.88,27.71,62.52,358.3,24.5,14.3,322.7,16.4
sorghum,well_irrigated,deep_black_vertisol,kharif,76.8,22.4,35.2,7.85,0.53,17.47,11.62,22.59,48.02,335.57,31.5,27.7,294.5,16.7
sorghum,well_irrigated,deep_black_vertisol,kharif,69.0,39.4,27.8,7.97,0.55,26.78,17.97,33.32,58.61,403.98,36.2,42.8,425.4,8.8
sorghum,rainfed_scarcity,shallow_murrum,kharif,55.1,26.3,28.3,7.67,0.43,21.28,14.23,28.97,46.61,330.26,29.9,33.2,346.8,9.7
sorghum,rainfed_scarcity,shallow_murrum,kharif,72.5,39.2,41.4,7.4,0.39,24.85,17.45,30.56,44.11,347.36,22.9,37.0,392.4,13.7
sorghum,rainfed_scarcity,deep_black_vertisol,rabi,51.5,32.1,40.8,8.35,0.46,20.25,12.83,26.49,62.29,454.08,29.3,19.4,497.1,13.6
sorghum,rainfed_scarcity,medium_clay_loam,rabi,78.2,32.1,42.7,8.24,0.34,24.5,17.76,30.5,55.61,428.53,28.1,48.5,460.8,9.8
sorghum,rainfed_scarcity,medium_clay_loam,rabi,46.1,36.1,39.1,8.16,0.52,24.75,16.04,31.08,50.1,282.82,19.7,17.2,255.4,8.1
sorghum,rainfed_scarcity,deep_black_vertisol,kharif,70.8,23.8,42.8,8.29,0.46,24.07,19.05,33.01,61.33,459.02,33.5,31.0,513.2,14.6
onion,well_irrigated,deep_black_vertisol,rabi,123.3,53.0,94.7,7.21,0.52,25.48,18.6,30.94,56.03,356.36,25.4,28.9,317.5,13.1
onion,canal_command,deep_black_vertisol,kharif,118.8,53.2,67.7,7.38,0.46,25.0,19.08,30.59,64.61,520.3,46.5,41.8,581.8,14.0
onion,canal_command,medium_clay_loam,summer,89.6,42.2,68.5,7.29,0.57,25.6,18.28,31.63,72.26,355.29,30.4,26.0,303.8,10.8
onion,well_irrigated,deep_black_vertisol,rabi,117.9,45.7,63.9,7.31,0.54,28.16,19.85,34.7,62.67,530.2,42.9,28.3,605.3,9.9
onion,well_irrigated,medium_clay_loam,kharif,100.4,45.3,74.3,7.44,0.57,26.1,18.57,32.95,61.68,421.21,26.1,39.4,452.4,8.2
onion,well_irrigated,medium_clay_loam,summer,117.7,40.5,65.0,7.82,0.62,18.88,10.59,25.85,70.4,500.18,40.3,59.8,460.0,13.5
onion,canal_command,deep_black_vertisol,rabi,86.2,52.2,80.0,7.78,0.61,18.78,12.55,24.93,72.45,566.95,42.2,30.7,563.1,11.0
onion,well_irrigated,deep_black_vertisol,rabi,98.3,50.9,60.2,7.52,0.64,27.94,21.29,35.01,46.01,518.61,43.7,39.2,576.7,11.2
onion,well_irrigated,deep_black_vertisol,rabi,87.0,52.8,64.7,7.33,0.46,27.15,20.44,34.66,66.83,519.83,32.8,47.4,519.0,11.8
onion,canal_command,deep_black_vertisol,summer,80.7,50.6,62.5,7.22,0.57,26.16,20.82,33.0,67.31,596.45,39.1,35.5,635.2,13.3
onion,canal_command,deep_black_vertisol,summer,95.3,48.0,61.4,7.34,0.63,20.01,14.89,27.52,74.28,432.8,35.9,44.5,448.7,8.9
onion,well_irrigated,medium_clay_loam,rabi,115.3,47.3,66.3,7.37,0.65,28.42,20.89,35.31,65.16,501.81,38.2,35.3,484.2,11.3
onion,canal_command,medium_clay_loam,summer,102.6,64.2,58.4,7.44,0.55,18.2,11.74,24.3,60.18,434.1,28.2,43.4,381.9,13.8
onion,well_irrigated,deep_black_vertisol,rabi,115.0,46.3,56.6,7.48,0.67,18.14,10.79,25.15,71.2,371.0,27.9,35.0,389.8,13.5
onion,canal_command,deep_black_vertisol,rabi,84.4,63.9,91.9,7.24,0.53,27.76,20.31,35.87,66.57,474.19,33.3,41.9,516.9,8.3
onion,well_irrigated,medium_clay_loam,kharif,102.8,58.7,81.7,7.89,0.61,19.97,11.15,27.64,46.78,514.39,39.0,44.3,491.9,15.1
onion,canal_command,medium_clay_loam,rabi,123.7,49.0,56.8,7.79,0.66,27.85,22.34,36.84,52.76,531.05,40.9,34.4,607.0,15.3
onion,canal_command,medium_clay_loam,rabi,89.6,49.7,92.6,7.5,0.58,18.96,10.8,25.66,69.02,413.45,30.3,42.6,472.2,11.4
onion,well_irrigated,medium_clay_loam,kharif,91.6,52.3,89.9,7.7,0.58,19.07,11.29,24.73,68.59,412.51,34.6,20.7,420.6,11.3
onion,canal_command,deep_black_vertisol,kharif,121.5,64.4,89.9,7.36,0.45,23.9,16.78,29.71,53.54,541.29,39.1,35.4,561.2,11.8
onion,well_irrigated,deep_black_vertisol,kharif,85.0,55.8,90.2,7.82,0.67,28.41,23.4,34.93,69.56,441.56,26.6,49.6,442.0,12.8
onion,well_irrigated,medium_clay_loam,summer,109.6,55.8,57.1,7.37,0.63,18.6,10.18,26.23,58.03,436.61,37.9,46.3,389.8,8.2
onion,well_irrigated,deep_black_vertisol,rabi,124.7,62.2,76.7,7.65,0.58,18.61,10.63,25.64,64.43,475.66,33.5,25.1,432.2,11.9
onion,canal_command,medium_clay_loam,kharif,120.9,54.2,56.7,7.32,0.65,24.75,15.95,30.04,53.86,398.39,26.7,28.1,357.4,12.4
onion,well_irrigated,medium_clay_loam,summer,93.7,52.0,84.8,7.34,0.52,22.15,14.17,30.54,56.29,424.16,29.0,31.7,378.9,15.1
onion,well_irrigated,deep_black_vertisol,rabi,118.0,61.3,93.9,7.39,0.61,22.73,15.02,29.64,74.81,532.23,45.8,56.8,596.6,15.6
onion,well_irrigated,deep_black_vertisol,kharif,93.5,43.6,78.3,7.32,0.55,23.53,18.45,28.6,60.61,524.01,38.9,47.1,577.5,15.5
onion,canal_command,deep_black_vertisol,rabi,115.7,50.9,66.8,7.24,0.56,22.27,16.26,30.04,68.08,411.2,28.3,44.4,350.7,8.4
onion,well_irrigated,deep_black_vertisol,kharif,106.7,43.5,56.0,7.76,0.59,26.53,20.32,33.57,67.42,465.64,32.4,21.1,470.1,12.8
onion,well_irrigated,medium_clay_loam,summer,101.6,51.3,75.5,7.7,0.51,19.46,12.23,25.77,58.27,511.74,41.0,45.9,518.5,12.0
onion,well_irrigated,deep_black_vertisol,rabi,106.7,57.0,89.9,7.5,0.54,27.17,19.84,32.45,71.76,357.7,27.3,26.6,339.5,14.0
onion,well_irrigated,medium_clay_loam,summer,109.6,60.5,88.0,7.25,0.49,21.73,15.45,29.37,63.69,473.65,33.2,33.4,479.8,9.7
onion,well_irrigated,medium_clay_loam,summer,109.2,58.7,75.4,7.27,0.65,21.72,12.83,27.19,73.75,372.75,28.2,40.3,365.4,9.8
onion,well_irrigated,deep_black_vertisol,kharif,111.5,61.1,66.9,7.45,0.66,28.81,19.91,37.42,48.82,555.93,41.2,66.3,551.3,11.3
onion,well_irrigated,medium_clay_loam,rabi,103.9,44.0,67.8,7.36,0.65,23.78,16.53,31.16,64.19,473.89,31.4,44.7,410.9,8.1
onion,well_irrigated,deep_black_vertisol,rabi,127.4,48.4,68.0,7.85,0.55,29.55,24.46,35.78,64.99,572.71,40.8,65.5,588.9,10.1
onion,well_irrigated,deep_black_vertisol,rabi,123.7,43.4,61.9,7.45,0.52,25.38,16.77,34.23,64.61,559.54,42.5,47.2,600.2,12.2
onion,well_irrigated,medium_clay_loam,rabi,114.1,61.2,82.7,7.85,0.61,27.18,21.5,33.85,59.55,414.07,25.2,26.2,437.4,12.2
onion,canal_command,deep_black_vertisol,summer,129.2,49.8,69.5,7.42,0.66,23.96,16.56,29.68,61.23,418.66,33.5,41.2,420.2,13.8
onion,canal_command,medium_clay_loam,rabi,112.6,46.5,57.8,7.49,0.56,21.08,13.17,26.37,51.68,537.14,43.5,51.8,548.0,11.5
onion,well_irrigated,medium_clay_loam,summer,80.7,48.8,60.7,7.85,0.47,22.65,16.75,31.04,54.26,597.97,43.5,62.7,665.9,8.3
onion,well_irrigated,deep_black_vertisol,summer,98.5,44.6,72.7,7.32,0.68,19.15,11.8,26.66,61.14,515.55,36.9,43.5,482.6,8.9
onion,well_irrigated,deep_black_vertisol,kharif,124.9,46.1,69.1,7.87,0.58,22.39,13.59,28.71,47.85,599.21,44.0,59.0,603.6,10.1
onion,well_irrigated,medium_clay_loam,rabi,98.2,61.3,85.3,7.63,0.53,20.52,12.41,27.46,51.74,398.79,30.9,40.7,366.4,9.3
onion,well_irrigated,medium_clay_loam,rabi,80.9,60.8,62.0,7.56,0.51,26.67,20.39,34.57,53.55,538.12,40.3,23.5,487.4,8.2
onion,canal_command,medium_clay_loam,rabi,115.3,45.7,86.8,7.64,0.59,22.24,15.31,29.63,59.17,524.58,32.0,29.5,479.6,11.5
onion,canal_command,medium_clay_loam,kharif,120.3,44.1,72.7,7.55,0.52,23.78,17.51,30.22,65.08,508.15,26.9,35.6,539.7,9.9
onion,canal_command,deep_black_vertisol,rabi,97.0,50.2,68.9,7.73,0.47,22.21,13.87,27.48,73.27,596.58,46.3,37.8,573.7,8.7
onion,canal_command,deep_black_vertisol,kharif,118.8,48.0,69.3,7.38,0.51,29.39,21.84,35.01,66.67,530.51,38.7,25.8,580.9,13.3
onion,well_irrigated,medium_clay_loam,kharif,81.3,63.1,89.1,7.57,0.5,19.46,13.01,25.48,60.2,591.6,40.2,65.8,618.4,12.6
onion,well_irrigated,medium_clay_loam,kharif,120.0,53.1,77.0,7.27,0.48,26.12,18.42,35.04,66.36,473.31,35.0,29.8,417.2,14.9
onion,well_irrigated,deep_black_vertisol,kharif,120.7,55.2,93.0,7.44,0.47,24.08,18.73,32.96,46.16,538.38,36.6,37.4,468.3,12.2
onion,canal_command,medium_clay_loam,summer,94.0,62.8,67.2,7.51,0.58,19.2,10.47,25.7,47.42,446.82,41.3,19.9,417.9,12.8
onion,canal_command,deep_black_vertisol,kharif,92.8,44.4,82.6,7.79,0.56,24.38,18.17,31.36,48.96,588.96,44.7,55.0,595.7,14.4
onion,well_irrigated,medium_clay_loam,kharif,88.0,56.2,92.2,7.31,0.49,23.2,14.98,29.38,52.62,504.99,35.8,59.4,532.0,12.3
onion,well_irrigated,deep_black_vertisol,summer,117.5,45.4,88.4,7.49,0.58,28.48,20.02,34.96,51.27,543.79,49.4,30.1,609.8,11.5
onion,well_irrigated,deep_black_vertisol,kharif,80.1,46.1,68.0,7.88,0.66,29.39,21.09,35.8,72.18,595.42,46.0,32.7,511.9,10.8
onion,well_irrigated,medium_clay_loam,summer,100.2,57.6,77.3,7.8,0.52,24.28,17.34,30.7,71.74,391.47,22.7,33.7,410.0,9.2
